RENEWAL_WEEK,STAGE_NAME,ACCOUNT_ID,ACCOUNT_NAME,OPPORTUNITY_ID,CUSTOMER_SINCE_DATE,PRED_POINT,WEEKS_TO_RENEWAL,PARENT_MULTIYEAR,INDUSTRY,GEO,WEEKS_AS_CUSTOMER,PROJECTS_CREATED_LAST_12_WEEKS,AVG_WAU_LAST_12_WEEKS,WEEKS_WITH_PREDS_LAST_12_WEEKS,DEPLOYMENTS_CREATED_LAST_12_WEEKS,HEALTH_SUMMARY_FLAG,TOTAL_ACTIVE_ARR,TS_PROJECTS_CREATED_LAST_12_WEEKS
2019-12-30,8-Closed Lost,0012A00002GQcCZQA1,PT Bukalapak,0060Z00000oukHIQAY,2018-01-01,2019-10-07,12,False,Retail,APAC,92,59,1.666,8,2,Green,38000.0,0
2019-05-06,8-Closed Lost,0012A00002IHZX0QAP,"JAPAN AIRLINES CO.,LTD.",0060Z00000lfBMSQA2,2018-05-11,2019-02-11,12,False,Transportation,JAPAN,40,0,0.083,0,0,Yellow,,0
2019-09-30,7-Closed Won,001F000001SrWmKIAV,"Digital River, Inc.",0060Z00000owHjGQAU,2015-10-01,2019-07-08,12,False,Technology,AMER,197,69,2.583,12,1,Green,33289.2,0
2020-05-25,7-Closed Won,0012A00002JLXWqQAP,JX NIPPON MINING & METALS CORPORATION,0060Z00000u9QpkQAE,2018-05-28,2020-03-02,12,False,Manufacturing,JAPAN,92,203,2.0,3,0,Green,66000.0,49
2019-10-28,8-Closed Lost,0012A00002DJiyLQAT,"TodayTix, Inc.",0062A00000pnQGyQAM,2017-10-31,2019-08-05,12,True,Media and Communications,AMER,92,0,0.083,0,0,Black,30000.0,0
2022-05-30,8-Closed Lost,0010Z00002945pLQAQ,Graenges AB,0063q0000113Q69AAE,2020-06-05,2022-03-07,12,False,Manufacturing,EMEA,92,52,1.5,0,0,Green,53340.0,0
2022-05-30,7-Closed Won,0010Z000026lU6eQAE,Enovis,0060Z00000u9fc0QAA,2019-06-03,2022-03-07,12,True,Manufacturing,AMER,144,0,0.0,0,0,Green,52000.0,0
2022-06-06,7-Closed Won,0010Z000023MpH6QAK,"Taisho Pharmaceutical Co., Ltd.",0063q00000yx73NAAQ,2020-06-08,2022-03-14,12,False,Manufacturing,JAPAN,92,269,2.25,4,0,Green,68640.0,0
2022-01-03,7-Closed Won,0012A00002Bvm1TQAR,American College of Cardiology,0063q00000xpKRFAA2,2017-09-05,2021-10-11,12,True,Other,AMER,214,34,0.666,1,0,Yellow,20000.0,0
2022-01-03,7-Closed Won,0012A00002BO5uhQAD,"Dave, Inc.",0063q00000zKLiEAAW,2018-01-05,2021-10-11,12,False,Financial Services,AMER,197,7,3.916,12,2,Green,71500.0,0
2022-01-10,7-Closed Won,0013q00002GbqgKAAR,"MOL Information Systems, Ltd.",0063q00000zKQDhAAO,2021-01-11,2021-10-18,12,False,Transportation,JAPAN,40,196,3.75,11,1,Green,45000.0,9
2022-01-10,7-Closed Won,0010Z000023rsiTQAQ,"TORAY INDUSTRIES, INC.",0063q00000zKJJiAAO,2021-01-12,2021-10-18,12,False,Manufacturing,JAPAN,40,145,2.166,9,3,Green,33200.0,0
2022-01-10,7-Closed Won,0012A00002DkCJpQAN,CANON IT SOLUTIONS INC.,0063q000010uv05AAA,2018-10-23,2021-10-18,12,False,Other,JAPAN,156,242,2.833,6,0,Green,67813.0,86
2019-11-25,7-Closed Won,001F000001gRn5xIAC,"PERSOL CAREER CO., LTD.",0060Z00000qK5M9QAK,2016-12-01,2019-09-02,12,False,Other,JAPAN,144,135,8.25,12,1,Yellow,30000.0,0
2020-03-30,7-Closed Won,0012A00002Gm9FpQAJ,"METAWATER CO.,LTD.",0060Z00000r0OtBQAU,2018-05-21,2020-01-06,12,False,Utilities,JAPAN,85,13,0.833,0,0,Red,48000.0,6
2020-07-27,8-Closed Lost,0012A00002IKZwnQAH,RWE Supply & Trading GmbH,0060Z00000uf86KQAQ,2019-07-31,2020-05-04,12,False,Utilities,EMEA,40,0,0.0,0,0,Grey,53951.4,0
2019-11-25,7-Closed Won,001F000001bToTSIA0,Forward Financing LLC,0060Z00000owHqpQAE,2015-12-01,2019-09-02,12,False,Financial Services,AMER,196,9,1.833,12,0,Green,30060.0,0
2022-05-30,8-Closed Lost,0010Z000029y2akQAA,Central Weather Bureau,0063q0000113Q4SAAU,2020-06-01,2022-03-07,12,False,Consulting,APAC,92,16,0.833,6,0,Green,81600.0,0
2022-05-30,7-Closed Won,0012A00002IKFSQQA5,Quincy Mutual Group,0060Z00000u9cIGQAY,2018-05-31,2022-03-07,12,True,Insurance,AMER,197,0,0.083,0,0,Green,30000.0,0
2022-05-30,7-Closed Won,0010Z000023MnRXQA0,"LAWSON, INC.",0063q00000yx0GXAAY,2020-06-03,2022-03-07,12,False,Retail,JAPAN,92,17,2.0,12,0,Green,68640.0,0
2022-06-06,7-Closed Won,0012A00002DIph8QAD,SYSMEX CORPORATION,0063q00000yx38jAAA,2021-06-07,2022-03-14,12,False,Manufacturing,JAPAN,40,100,1.416,5,21,Green,34000.0,0
2022-01-10,7-Closed Won,0010Z000028lwj6QAA,DBS Hong Kong,0063q00000zKb2FAAS,2019-10-01,2021-10-18,12,False,Financial Services,APAC,107,323,4.666,9,3,Yellow,90009.66,0
2022-05-23,8-Closed Lost,0010Z000026A5BhQAK,BLG Logistics Group AG,0060Z00000u9UDcQAM,2019-05-27,2022-02-28,12,True,Other,EMEA,144,7,0.416,0,0,Red,65800.0,4
2020-01-27,8-Closed Lost,0012A00002IKZrkQAH,Falabella,0060Z00000ouk29QAA,2019-02-01,2019-11-04,12,False,Other,AMER,40,58,1.5,2,0,Red,98250.0,0
2020-06-08,7-Closed Won,0012A000029yHjGQAU,"KDDI RESEARCH, INC.",0060Z00000uAPCJQA4,2017-06-12,2020-03-16,12,False,Media and Communications,JAPAN,144,0,0.0,0,0,Yellow,72450.0,0
2022-06-06,7-Closed Won,0012A00002GmciqQAB,SKY PERFECT JSAT CORPORATION,0063q00000yx3MRAAY,2019-06-07,2022-03-14,12,False,Media and Communications,JAPAN,145,12,1.25,4,0,Green,20000.0,0
2022-01-03,7-Closed Won,0012A00002IrrJIQAZ,"ALPS ALPINE CO., LTD.",0063q00000zK2xpAAC,2019-01-07,2021-10-11,12,False,Manufacturing,JAPAN,144,56,1.083,2,0,Yellow,36000.0,0
2022-01-03,8-Closed Lost,0013q00002GcCeJAAV,"Hitachi Construction Machinery Tierra Co., Ltd.",0063q00000zKAFSAA4,2021-01-04,2021-10-11,12,False,Manufacturing,JAPAN,40,0,0.333,0,0,Yellow,21000.0,0
2022-05-23,7-Closed Won,0012A000029whdaQAA,"Ovuline, Inc. dba Ovia Health",0063q00000ywv4HAAQ,2017-05-22,2022-02-28,12,False,Technology,AMER,249,0,0.25,0,0,Grey,15000.0,0
2022-05-23,7-Closed Won,0012A00002JLXWqQAP,JX NIPPON MINING & METALS CORPORATION,0063q00000ywyzHAAQ,2018-05-28,2022-02-28,12,False,Manufacturing,JAPAN,196,185,2.916,6,0,Green,106275.0,0
2020-11-16,7-Closed Won,0010Z00001wpwVwQAI,ENGIE North America,0063q00000vtSmlAAE,2018-11-19,2020-08-24,12,False,Financial Services,AMER,92,15,1.583,11,6,,,0
2019-11-18,7-Closed Won,0012A00002GNdy0QAD,Reckitt Benckiser,0060Z00000qKkqZQAS,2018-11-22,2019-08-26,12,False,Manufacturing,EMEA,40,1132,3.583,12,2,Green,150000.0,53
2020-07-13,7-Closed Won,0012A000029TdvuQAC,Greenspring Associates,0060Z00000riBtkQAE,2017-07-17,2020-04-20,12,False,Financial Services,AMER,144,1,1.0,3,1,Yellow,52000.0,0
2018-12-31,7-Closed Won,0012A000029xWDnQAM,G&F Financial Group,0062A00000qj5V6QAI,2018-01-01,2018-10-08,12,False,Financial Services,AMER,40,20,0.583,5,0,Not Flagged this week,,0
2019-12-30,7-Closed Won,0012A00002IKEZQQA5,Suppliercard Administradora de Cartões S/A,0060Z00000oukOrQAI,2018-12-15,2019-10-07,12,False,Financial Services,AMER,43,51,1.083,6,21,Green,41294.12,0
2022-05-30,8-Closed Lost,0012A00002GmtrSQAR,Tatweer Petroleum – Bahrain Field Development Company W.L.L.,0063q000010tGrVAAU,2018-05-31,2022-03-07,12,False,Utilities,EMEA,197,1,0.083,0,0,Red,64000.0,0
2022-05-30,7-Closed Won,0012A000022ADMGQA4,"Western Asset Management Company, LLC",0063q00000yx05eAAA,2017-05-30,2022-03-07,12,False,Financial Services,AMER,249,10,1.416,5,0,Red,27000.0,1
2022-06-06,8-Closed Lost,0012A000029yHjGQAU,"KDDI RESEARCH, INC.",0063q00000yx7BlAAI,2017-06-12,2022-03-14,12,False,Media and Communications,JAPAN,248,63,0.5,5,0,Green,44000.0,0
2019-08-19,7-Closed Won,0010Z00001wqzODQAY,Florida International University,0060Z00000nLXVZQA4,2018-08-20,2019-05-27,12,False,Education,AMER,40,206,1.083,11,7,Green,,0
2020-01-27,8-Closed Lost,0012A00002KnCqKQAV,Seguros Bolivar,0060Z00000ouhezQAA,2019-02-01,2019-11-04,12,False,Insurance,AMER,40,255,2.916,12,11,Green,117000.0,0
2019-06-10,7-Closed Won,001F000001qlPABIA2,Lincoln National Life Insurance Company,0060Z00000lfC4pQAE,2017-06-16,2019-03-18,12,False,Financial Services,AMER,92,57,4.666,12,0,Green,,0
2020-01-27,7-Closed Won,0012A0000204TxBQAU,Target Corporation,0060Z00000oujKlQAI,2017-01-20,2019-11-04,12,False,Technology,AMER,146,19,2.083,11,5,Green,77500.0,0
2022-01-10,7-Closed Won,0012A00002IKZiaQAH,"Hachijuni Bank, Ltd.",0063q00000zKNPmAAO,2021-01-13,2021-10-18,12,False,Financial Services,JAPAN,40,20,1.416,7,0,Green,20000.0,0
2023-01-02,8-Closed Lost,0012A00002DmVksQAF,Santander Brazil,0063q000010unSqAAI,2022-01-03,2022-10-10,12,False,Financial Services,AMER,40,17,0.833,0,0,Yellow,8253.95,0
2019-01-07,8-Closed Lost,001F000001YEiDLIA1,"Children's Healthcare of Atlanta Foundation, Inc.",0062A00000qjdvQQAQ,2015-12-16,2018-10-15,12,False,Healthcare,AMER,148,14,0.75,6,10,Not Flagged this week,,0
2018-12-31,7-Closed Won,0012A00002E8xRmQAJ,Lucky's Market,0062A00000rUaz6QAC,2017-12-31,2018-10-08,12,False,Retail,AMER,41,30,0.583,3,1,Not Flagged this week,,2
2020-07-06,8-Closed Lost,0010Z00001wpx5hQAA,CLUB TOURISM INTERNATIONAL INC.,0060Z00000sYeeQQAS,2018-07-13,2020-04-13,12,False,Entertainment,JAPAN,92,30,2.0,5,0,Green,36000.0,0
2019-09-30,8-Closed Lost,0010Z000022ySzMQAU,NECTEC (Thailand),0060Z00000owg5iQAA,2018-09-30,2019-07-08,12,False,Manufacturing,APAC,41,0,0.0,0,0,Red,40500.0,0
2018-12-03,7-Closed Won,0012A00002E8idYQAR,SONY CORPORATION,0062A00000qhx7QQAQ,2017-12-08,2018-09-10,12,False,Manufacturing,JAPAN,40,188,1.916,4,0,Yellow,,0
2020-03-30,7-Closed Won,001F000001qli1KIAQ,"OSAKA GAS CO., LTD.",0060Z00000ri9IkQAI,2016-09-30,2020-01-06,12,False,Utilities,JAPAN,171,100,2.666,10,1,Green,111000.0,10
2022-05-30,8-Closed Lost,001F000001jXgJ2IAK,"Russell Investments Group, LLC",0063q00000yx4VVAAY,2021-06-01,2022-03-07,12,False,Financial Services,AMER,40,7,0.833,0,0,Green,152000.0,0
2022-06-06,7-Closed Won,0010Z00002BjmOHQAZ,Autoglass - Brasil,0063q00000yx5nsAAA,2021-06-07,2022-03-14,12,False,Retail,AMER,40,78,2.75,12,8,Green,25000.0,0
2022-01-03,8-Closed Lost,0012A000029zaVBQAY,BoomTown,0063q00000zKMv4AAG,2017-05-17,2021-10-11,12,False,Technology,AMER,230,9,0.5,0,0,Black,0.0,0
2022-01-03,8-Closed Lost,0013q00002EacMRAAZ,Philip Morris Brasil Industria e Comercio Ltda.,0063q00000zKDmTAAW,2021-01-04,2021-10-11,12,False,Manufacturing,AMER,40,91,2.25,9,0,Green,63000.0,46
2022-01-10,7-Closed Won,0013q00002F2nGKAAZ,"Barata & Ramilo, S.A. (d.b.a. Parfois)",0063q00000zJzalAAC,2021-01-11,2021-10-18,12,True,Manufacturing,EMEA,40,63,0.833,7,0,Green,36000.0,0
2019-07-29,7-Closed Won,0012A00002IJPYZQA5,Phone Group,0060Z00000nB4dWQAS,2018-07-31,2019-05-06,12,False,Media and Communications,EMEA,40,3,0.25,0,0,Green,,0
2019-08-05,7-Closed Won,0010Z000022yglRQAQ,"UBE INDUSTRIES, LTD.",0060Z00000nB4d7QAC,2018-08-07,2019-05-13,12,False,Manufacturing,JAPAN,40,17,1.416,6,0,Green,,0
2020-03-23,7-Closed Won,0012A00002AdERtQAN,JTB CORP.,0060Z00000r0PzRQAU,2019-03-27,2019-12-30,12,False,Other,JAPAN,40,16,1.083,6,1,Green,66000.0,5
2020-05-04,7-Closed Won,001F000001mffE8IAI,CDISCOUNT,0060Z00000tEHS0QAO,2019-05-10,2020-02-10,12,False,Retail,EMEA,40,95,2.166,12,0,Green,82687.5,0
2022-05-30,7-Closed Won,0010Z00001wvymzQAA,TAB Bank,0060Z00000tE9ePQAS,2019-05-31,2022-03-07,12,True,Financial Services,AMER,145,0,1.75,12,0,Green,63000.0,0
2022-05-30,8-Closed Lost,0012A00002IKZzhQAH,Wistron,0063q00000ywmiMAAQ,2021-06-01,2022-03-07,12,False,Manufacturing,APAC,40,780,2.416,9,0,Green,37620.0,239
2022-05-30,8-Closed Lost,0013q00002EZ7ewAAD,Chainalytics OY,0063q00000yx2LZAAY,2021-05-31,2022-03-07,12,False,Other,EMEA,40,60,2.25,2,0,Green,9000.0,25
2022-01-10,8-Closed Lost,0012A00002IHpzPQAT,goPuff,0063q00000vtmQnAAI,2020-01-15,2021-10-18,12,True,Retail,AMER,92,19,0.666,0,0,Yellow,115000.0,0
2020-01-27,8-Closed Lost,0010Z000023MqfdQAC,"U.S. Venture , Inc.",0060Z00000oukGtQAI,2019-02-01,2019-11-04,12,False,Utilities,AMER,40,5,0.083,0,0,Red,40000.0,0
2019-03-25,8-Closed Lost,0012A00002F4iSDQAZ,Strategic Systems Inc,0062A00000rUnwRQAS,2018-03-26,2018-12-31,12,False,Technology,AMER,40,1,0.166,0,0,Not Flagged this week,,0
2019-03-25,7-Closed Won,0012A00001vAoLFQA0,Kornerstone Credit,0062A00000rVNJ7QAO,2017-01-31,2018-12-31,12,False,Financial Services,AMER,100,168,2.916,12,3,Not Flagged this week,,0
2019-10-28,7-Closed Won,0012A00002DHnI6QAL,Compare The Market Pty Ltd,0060Z00000r0Lp7QAE,2017-10-31,2019-08-05,12,False,Insurance,APAC,92,17,3.916,12,2,Green,35001.0,0
2020-07-27,7-Closed Won,001F000001jXe1cIAC,CorVel Corporation,0060Z00000sZZZgQAO,2017-07-31,2020-05-04,12,False,Insurance,AMER,144,5,2.416,8,7,Green,52200.0,0
2019-06-24,7-Closed Won,0012A00002F26nBQAR,"FAMILYMART CO., LTD.",0060Z00000lfU2EQAU,2018-06-28,2019-04-01,12,False,Retail,JAPAN,40,70,2.583,9,0,Green,,0
2020-07-27,7-Closed Won,0012A00002IKZzqQAH,"Yamaha Motor Co., Ltd.",0060Z00000sZIHrQAO,2019-07-29,2020-05-04,12,False,Manufacturing,JAPAN,40,159,1.583,12,40,Green,58500.0,52
2019-08-12,8-Closed Lost,0012A00002DHWJ0QAP,Taralite,0060Z00000nLXVeQAO,2018-08-13,2019-05-20,12,False,Financial Services,APAC,40,17,1.0,12,5,Grey,,0
2019-05-27,7-Closed Won,0012A00002GmtrSQAR,Tatweer Petroleum – Bahrain Field Development Company W.L.L.,0060Z00000lfCLkQAM,2018-05-31,2019-03-04,12,False,Utilities,EMEA,40,29,0.75,4,3,Green,,3
2020-04-27,7-Closed Won,0012A00002IZz0TQAT,Decode Health,0060Z00000riBtpQAE,2018-04-30,2020-02-03,12,False,Other,AMER,92,15,1.666,6,6,Green,60000.0,0
2019-12-30,7-Closed Won,0012A000029yyxwQAA,ASURION JAPAN K.K.,0060Z00000qKmnAQAS,2017-07-31,2019-10-07,12,False,Insurance,JAPAN,114,168,0.916,9,0,Green,58500.0,0
2020-01-20,7-Closed Won,0012A000029xdHwQAI,Encova Insurance Group,0060Z00000ouhpmQAA,2017-01-27,2019-10-28,12,False,Insurance,AMER,144,0,0.833,4,0,,,0
2018-12-17,8-Closed Lost,001F000001VlLNYIA3,"LogMeIn, Inc.",0062A00000qkdabQAA,2015-12-22,2018-09-24,12,False,Technology,AMER,144,61,1.833,3,0,Green,,0
2019-12-30,7-Closed Won,0012A000029xWDnQAM,G&F Financial Group,0060Z00000qKltiQAC,2018-01-01,2019-10-07,12,False,Financial Services,AMER,92,0,0.25,0,0,Grey,60000.0,0
2019-07-29,7-Closed Won,0012A00002CjOwGQAV,"TextNow, Inc.",0060Z00000nB496QAC,2017-07-31,2019-05-06,12,False,Media and Communications,AMER,92,102,1.25,12,2,Green,,0
2019-11-18,7-Closed Won,0012A00002GQuuvQAD,"HITACHI SYSTEMS, LTD.",0060Z00000pyCQ4QAM,2018-11-22,2019-08-26,12,False,Technology,JAPAN,40,15,0.833,1,2,Green,66000.0,8
2020-03-30,7-Closed Won,0012A00002GR8MZQA1,LIXIL CORPORATION,0060Z00000r0OkEQAU,2018-03-30,2020-01-06,12,False,Other,JAPAN,93,92,1.0,8,0,Yellow,48000.0,51
2019-04-08,7-Closed Won,0012A00002DK8KFQA1,COMICSMART INC.,0062A00000rVHTDQA4,2018-04-09,2019-01-14,12,False,Other,JAPAN,40,20,1.166,10,0,Green,,0
2020-07-20,8-Closed Lost,0012A000027rqmeQAA,VIDEO RESEARCH LTD.,0060Z00000sZBRqQAO,2017-07-20,2020-04-27,12,False,Media and Communications,JAPAN,145,0,0.0,0,0,Red,46500.0,0
2019-03-11,7-Closed Won,0012A00002Gq1UNQAZ,Lenovo Tecnologia do Brasil Ltda.,0062A00000rUEh9QAG,2018-03-13,2018-12-17,12,False,Manufacturing,AMER,40,83,1.25,11,0,Green,,0
2019-10-28,7-Closed Won,0012A000029yeLjQAI,United Educators,0060Z00000pRiWtQAK,2017-10-31,2019-08-05,12,False,Insurance,AMER,92,42,1.75,5,2,Green,58400.0,0
2020-01-06,7-Closed Won,001F000001jWe2rIAC,Genentech / Roche,0060Z00000qKNsrQAG,2017-04-17,2019-10-14,12,False,Other,AMER,130,0,2.166,9,1,Green,58000.0,0
2019-05-13,7-Closed Won,0012A000023sz5tQAA,Domestic & General,0060Z00000lfBZ7QAM,2017-05-15,2019-02-18,12,False,Insurance,EMEA,92,84,3.0,9,21,Green,,0
2019-05-27,7-Closed Won,0012A0000205TuUQAU,"RENAISSANCE,INCORPORATED",0060Z00000lfCYDQA2,2017-06-01,2019-03-04,12,False,Entertainment,JAPAN,92,0,0.0,0,0,Red,,0
2019-09-30,7-Closed Won,0010Z000022yjphQAA,Greyhound,0060Z00000ogGoLQAU,2018-09-30,2019-07-08,12,False,Transportation,AMER,41,14,0.833,3,0,Yellow,45000.0,0
2020-06-22,7-Closed Won,0012A000029ykU9QAI,"LOYALTY MARKETING, INC.",0060Z00000uAwZ1QAK,2018-06-27,2020-03-30,12,False,Media and Communications,JAPAN,92,77,1.5,2,0,Yellow,48000.0,31
2019-08-05,8-Closed Lost,0010Z00001wpx5rQAA,HOKEN NO MADOGUCHI GROUP INC.,0060Z00000nLXksQAG,2018-08-10,2019-05-13,12,False,Insurance,JAPAN,40,0,0.083,0,0,Yellow,,0
2019-07-29,8-Closed Lost,0012A000023rnugQAA,AmTrust Financial,0060Z00000nB4b6QAC,2018-08-01,2019-05-06,12,False,Insurance,AMER,40,2,0.25,0,0,Black,,0
2020-06-22,7-Closed Won,0012A00002GmdkkQAB,LIFENET INSURANCE COMPANY,0060Z00000uAicFQAS,2019-06-24,2020-03-30,12,False,Insurance,JAPAN,40,9,1.416,0,0,Green,46500.0,0
2019-05-13,7-Closed Won,0012A00002DIpsVQAT,RICOH JAPAN CORPORATION,0060Z00000lfBMXQA2,2018-05-18,2019-02-18,12,False,Manufacturing,JAPAN,40,7,1.166,2,0,Green,,0
2019-08-26,7-Closed Won,0012A000027uD8LQAU,"Peapod, LLC",0060Z00000nLXqeQAG,2017-09-01,2019-06-03,12,False,Retail,AMER,92,9,1.166,8,0,Grey,,0
2020-04-27,7-Closed Won,0012A000022CFvXQAW,"Progressive Leasing, LLC",0060Z00000lfAtVQAU,2017-04-28,2020-02-03,12,True,Financial Services,AMER,145,87,7.0,12,0,Green,100485.0,0
2018-12-17,8-Closed Lost,001F000001UpazoIAB,"Autotrader.com, Inc.",0062A00000nRzmAQAS,2015-12-23,2018-09-24,12,True,Retail,AMER,144,32,1.416,3,0,Not Flagged this week,,0
2019-05-27,7-Closed Won,0012A00002HV7DwQAL,"ROI Solutions, Inc",0060Z00000lTgd1QAC,2018-04-30,2019-03-04,12,True,Other,AMER,44,6,0.75,5,0,Green,,0
2020-02-24,7-Closed Won,0012A00002IKZoiQAH,"BROTHER INDUSTRIES, LTD.",0060Z00000r06bvQAA,2019-02-25,2019-12-02,12,False,Manufacturing,JAPAN,40,93,1.416,5,1,Green,36000.0,0
2019-07-15,7-Closed Won,0012A000028tHe9QAE,Lendico Deutschland GmbH,0060Z00000nBBcBQAW,2018-07-19,2019-04-22,12,False,Financial Services,EMEA,40,39,1.416,3,2,Green,,0
2019-09-16,8-Closed Lost,0012A00002KmvwjQAB,Freedom Finance Limited,0060Z00000nLYLcQAO,2018-09-17,2019-06-24,12,False,Financial Services,EMEA,40,12,1.25,12,0,Yellow,,0
2019-01-28,7-Closed Won,001F000001nwBWtIAM,transcosmos inc.,0062A00000qkVaFQAU,2017-02-01,2018-11-05,12,False,Technology,JAPAN,92,597,17.0,12,60,Green,,0
2019-06-17,7-Closed Won,0010Z00001wpx53QAA,"SANSAN, INC.",0060Z00000lfCeHQAU,2018-06-18,2019-03-25,12,False,Technology,JAPAN,40,0,0.0,0,0,Green,,0
2022-03-07,7-Closed Won,0012A00002Gq1UNQAZ,Lenovo Tecnologia do Brasil Ltda.,0063q00000zqhwdAAA,2018-03-13,2021-12-13,12,False,Manufacturing,AMER,196,81,1.166,11,0,Green,40000.0,69
2022-11-21,8-Closed Lost,0010Z000028mNOsQAM,RAKSUL INC.,0063q000010u57cAAA,2019-08-21,2022-08-29,12,False,Other,JAPAN,158,0,1.0,12,0,Red,32000.0,0
2022-04-25,7-Closed Won,0012A000023qsAiQAI,"Lockton Management, LLC",0063q00000ywlSyAAI,2018-05-01,2022-01-31,12,False,Insurance,AMER,196,0,0.833,10,0,Green,66000.0,0
2019-03-04,8-Closed Lost,0012A00002Fd5fUQAR,SupporterHub Pty Ltd.,0062A00000rnIYDQA2,2018-03-08,2018-12-10,12,False,Technology,APAC,40,0,0.5,2,0,Yellow,,0
2019-09-30,8-Closed Lost,0010Z00001wpmRPQAY,Inside Response LLC,0060Z00000ojaLUQAY,2018-09-30,2019-07-08,12,False,Technology,AMER,41,0,1.25,12,0,Grey,33000.0,0
2020-01-27,7-Closed Won,0010Z000023tiMxQAI,Aeon Credit services Malaysia,0063q00000vt9G1AAI,2019-02-01,2019-11-04,12,False,Financial Services,APAC,40,226,0.75,2,0,Green,64100.0,133
2019-10-28,7-Closed Won,0012A000023rnyXQAQ,Old Mutual Life Assurance Company (South Africa) Limited,0060Z00000pS1qwQAC,2018-10-31,2019-08-05,12,False,Insurance,EMEA,40,91,4.666,12,38,Green,120000.0,0
2019-05-20,7-Closed Won,0012A000029VCg0QAG,Necco,0060Z00000lfCfZQAU,2017-05-19,2019-02-25,12,False,Other,AMER,93,0,0.0,0,0,Black,,0
2020-01-27,8-Closed Lost,0012A000029y6V6QAI,Macquarie Bank USA,0060Z00000oujMwQAI,2019-02-01,2019-11-04,12,False,Financial Services,AMER,40,15,0.5,0,0,Red,50000.0,0
2022-03-07,7-Closed Won,0012A00002GQupRQAT,"DAIFUKU CO., LTD.",0063q00000zqRPSAA2,2018-03-09,2021-12-13,12,False,Manufacturing,JAPAN,197,229,0.333,3,0,Green,68640.0,0
2022-04-18,8-Closed Lost,0012A000028rtReQAI,Inforce Hub,0060Z00000tCuRnQAK,2019-04-22,2022-01-24,12,True,Other,EMEA,144,0,0.75,4,0,Red,36000.0,0
2022-04-25,8-Closed Lost,0012A00002BNwOnQAL,Philadelphia 76ers,0063q00000ywnMtAAI,2018-05-01,2022-01-31,12,False,Entertainment,AMER,196,9,1.25,11,0,Green,30001.2,0
2022-04-25,7-Closed Won,0012A00002IZz0TQAT,Decode Health,0063q00000zqok2AAA,2018-04-30,2022-01-31,12,False,Other,AMER,196,218,0.916,8,0,Green,60000.0,0
2022-04-25,8-Closed Lost,0012A000022CFvXQAW,"Progressive Leasing, LLC",0063q00000ywjXwAAI,2017-04-28,2022-01-31,12,False,Financial Services,AMER,249,41,2.916,12,0,Black,144750.0,0
2019-09-30,7-Closed Won,0012A000022DmPUQA0,BM Technologies,0060Z00000nLXQzQAO,2017-09-30,2019-07-08,12,False,Financial Services,AMER,93,2,1.166,12,0,Green,49200.0,0
2019-04-29,8-Closed Lost,0012A00002HWGmaQAH,McDaniel & Associates,0060Z00000lfApXQAU,2018-05-01,2019-02-04,12,False,Other,AMER,40,2,2.416,0,0,Green,,0
2020-07-06,7-Closed Won,0010Z000026glOgQAI,"Hearst Magazine Media, Inc.",0063q00000xrLiQAAU,2019-07-10,2020-04-13,12,False,Other,AMER,40,242,3.666,6,0,Green,128000.0,0
2022-03-07,7-Closed Won,001F000001ahnfwIAA,Synectics Solutions,0063q0000113bIrAAI,2017-02-16,2021-12-13,12,False,Technology,EMEA,252,0,0.0,0,0,Green,62854.76,0
2022-04-18,7-Closed Won,0012A00002BvtDMQAZ,MISUMI GROUP INC.,0063q00000zqqwzAAA,2018-04-06,2022-01-24,12,False,Manufacturing,JAPAN,199,724,4.666,12,287,Green,68640.0,0
2022-04-18,7-Closed Won,0012A00002AdEWBQA3,NITTO DENKO CORPORATION,0063q00000zquA9AAI,2021-04-22,2022-01-24,12,False,Manufacturing,JAPAN,40,644,22.416,12,15,Green,106275.0,23
2022-04-25,7-Closed Won,0012A00002IKZmFQAX,BestSecret,0063q00000ywnEIAAY,2021-04-30,2022-01-31,12,False,Retail,EMEA,40,442,8.666,12,14,Yellow,130000.0,296
2020-03-23,8-Closed Lost,0012A00002EAZ2LQAX,TOYOTA BOSHOKU CORPORATION,0060Z00000r0NUqQAM,2018-03-26,2019-12-30,12,False,Manufacturing,JAPAN,92,111,2.083,12,2,Red,36000.0,0
2020-06-29,7-Closed Won,0012A00002F3hdkQAB,Liverpool Victoria,0060Z00000sZZalQAG,2018-04-29,2020-04-06,12,False,Insurance,EMEA,102,104,2.0,8,0,Grey,136541.7,0
2022-03-07,7-Closed Won,0012A00002IKZikQAH,"Hokkaido Electric Power Co., Inc.",0063q00000zqU5AAAU,2021-03-12,2021-12-13,12,False,Utilities,JAPAN,40,41,1.0,6,0,Green,35062.5,20
2022-08-01,8-Closed Lost,0010Z00001yVcyQQAS,Myanma Posts and Telecommunications,0063q00000wJ5bnAAC,2019-08-05,2022-05-09,12,True,Media and Communications,APAC,144,6,0.583,0,0,Green,69700.0,0
2022-08-01,7-Closed Won,0012A00002K7bZ9QAJ,"Syneos Health, LLC",0063q00000yaPfnAAE,2019-08-01,2022-05-09,12,True,Other,AMER,145,0,0.0,0,0,Green,125250.0,0
2023-01-09,8-Closed Lost,0012A00002IJXg9QAH,SMRT Corporation,0063q00000zKQDdAAO,2021-01-11,2022-10-17,12,True,Transportation,APAC,92,0,0.25,0,0,Red,53550.0,0
